7.578144222497940063e-01,4.912499934434890747e-01,7.103599905967712402e-01,4.909999966621398926e-01
7.436807602643966675e-01,5.045000016689300537e-01,7.072251439094543457e-01,4.869999885559082031e-01
7.354635447263717651e-01,5.040000081062316895e-01,7.053465247154235840e-01,4.855000078678131104e-01
7.324299067258834839e-01,5.004999861121177673e-01,7.048046588897705078e-01,4.864999949932098389e-01
7.303198873996734619e-01,5.038749873638153076e-01,7.042660713195800781e-01,4.850000143051147461e-01
7.206861823797225952e-01,5.110000073909759521e-01,7.036154866218566895e-01,4.945000112056732178e-01
7.199441939592361450e-01,5.127499997615814209e-01,7.030814886093139648e-01,4.939999878406524658e-01
7.153551876544952393e-01,5.190000087022781372e-01,7.025402784347534180e-01,4.954999983310699463e-01
7.132334113121032715e-01,5.127499848604202271e-01,7.020196318626403809e-01,4.945000112056732178e-01
7.098058611154556274e-01,5.171249955892562866e-01,7.017183303833007812e-01,4.950000047683715820e-01
7.079787850379943848e-01,5.236250013113021851e-01,7.012364268302917480e-01,4.979999959468841553e-01
7.047902643680572510e-01,5.168749988079071045e-01,7.011392116546630859e-01,4.934999942779541016e-01
7.047646939754486084e-01,5.199999958276748657e-01,7.005796432495117188e-01,4.905000030994415283e-01
7.055398970842361450e-01,5.192500054836273193e-01,7.001617550849914551e-01,4.914999902248382568e-01
6.991903185844421387e-01,5.230000019073486328e-01,7.000750899314880371e-01,4.990000128746032715e-01
7.017089277505874634e-01,5.292500108480453491e-01,6.999812126159667969e-01,4.984999895095825195e-01
6.989199817180633545e-01,5.263750106096267700e-01,6.998153328895568848e-01,5.015000104904174805e-01
7.006402313709259033e-01,5.269999951124191284e-01,6.994367837905883789e-01,4.979999959468841553e-01
7.003486752510070801e-01,5.258750170469284058e-01,6.994050145149230957e-01,4.964999854564666748e-01
6.996709108352661133e-01,5.246250033378601074e-01,6.996358036994934082e-01,4.844999909400939941e-01
7.020054012537002563e-01,5.259999930858612061e-01,6.996136903762817383e-01,4.875000119209289551e-01
6.968270540237426758e-01,5.256250053644180298e-01,6.998690366744995117e-01,4.894999861717224121e-01
6.986622512340545654e-01,5.254999995231628418e-01,6.999824047088623047e-01,4.894999861717224121e-01
6.975020319223403931e-01,5.262499898672103882e-01,7.001606822013854980e-01,5.005000233650207520e-01
6.961309462785720825e-01,5.390000045299530029e-01,7.003475427627563477e-01,5.030000209808349609e-01
6.978552639484405518e-01,5.313749909400939941e-01,7.004742622375488281e-01,5.084999799728393555e-01
6.950900256633758545e-01,5.318749845027923584e-01,7.001596689224243164e-01,5.090000033378601074e-01
6.938724368810653687e-01,5.350000113248825073e-01,7.002683281898498535e-01,5.074999928474426270e-01
6.929476559162139893e-01,5.323749929666519165e-01,7.005825638771057129e-01,5.009999871253967285e-01
6.954661160707473755e-01,5.261249989271163940e-01,7.009911537170410156e-01,5.005000233650207520e-01
