7.527100890874862671e-01,5.027500092983245850e-01,7.003321051597595215e-01,5.184999704360961914e-01
7.412362247705459595e-01,5.053750053048133850e-01,6.974880099296569824e-01,5.164999961853027344e-01
7.342738658189773560e-01,5.122500061988830566e-01,6.968528032302856445e-01,5.189999938011169434e-01
7.345347851514816284e-01,5.081249922513961792e-01,6.967866420745849609e-01,5.170000195503234863e-01
7.231836616992950439e-01,5.126250088214874268e-01,6.963989734649658203e-01,5.195000171661376953e-01
7.220128178596496582e-01,5.182500034570693970e-01,6.935232281684875488e-01,5.254999995231628418e-01
7.152910679578781128e-01,5.232499986886978149e-01,6.904948353767395020e-01,5.389999747276306152e-01
7.152806967496871948e-01,5.250000059604644775e-01,6.901326775550842285e-01,5.529999732971191406e-01
7.072389870882034302e-01,5.396250188350677490e-01,6.911749243736267090e-01,5.404999852180480957e-01
7.101524472236633301e-01,5.252500027418136597e-01,6.893068552017211914e-01,5.389999747276306152e-01
7.038812637329101562e-01,5.352499932050704956e-01,6.884003877639770508e-01,5.479999780654907227e-01
7.025503665208816528e-01,5.399999916553497314e-01,6.910197734832763672e-01,5.460000038146972656e-01
6.996711194515228271e-01,5.479999929666519165e-01,6.869415044784545898e-01,5.534999966621398926e-01
7.007804065942764282e-01,5.347499996423721313e-01,6.866393685340881348e-01,5.504999756813049316e-01
6.940959393978118896e-01,5.463749915361404419e-01,6.865220665931701660e-01,5.559999942779541016e-01
6.921164393424987793e-01,5.616250038146972656e-01,6.853603720664978027e-01,5.600000023841857910e-01
6.879864633083343506e-01,5.590000003576278687e-01,6.821007132530212402e-01,5.625000000000000000e-01
6.879444867372512817e-01,5.597500056028366089e-01,6.847936511039733887e-01,5.580000281333923340e-01
6.895751953125000000e-01,5.669999867677688599e-01,6.821103692054748535e-01,5.649999976158142090e-01
6.841144859790802002e-01,5.659999996423721313e-01,6.808486580848693848e-01,5.640000104904174805e-01
6.855497509241104126e-01,5.707499831914901733e-01,6.798452734947204590e-01,5.680000185966491699e-01
6.795582771301269531e-01,5.778750032186508179e-01,6.781082153320312500e-01,5.755000114440917969e-01
6.778207719326019287e-01,5.876249819993972778e-01,6.808957457542419434e-01,5.649999976158142090e-01
6.807733178138732910e-01,5.727500021457672119e-01,6.761586666107177734e-01,5.780000090599060059e-01
6.732825785875320435e-01,5.863750129938125610e-01,6.754655241966247559e-01,5.755000114440917969e-01
6.738712936639785767e-01,5.927499979734420776e-01,6.752868890762329102e-01,5.835000276565551758e-01
6.717346459627151489e-01,5.903750061988830566e-01,6.726003289222717285e-01,5.820000171661376953e-01
6.690913438796997070e-01,5.997499972581863403e-01,6.787981390953063965e-01,5.839999914169311523e-01
6.711891740560531616e-01,6.012499928474426270e-01,6.708760857582092285e-01,5.830000042915344238e-01
6.680849939584732056e-01,5.992500036954879761e-01,6.712284088134765625e-01,5.989999771118164062e-01
6.661629378795623779e-01,6.082500070333480835e-01,6.716248393058776855e-01,5.895000100135803223e-01
6.631168872117996216e-01,6.062500029802322388e-01,6.710963249206542969e-01,5.950000286102294922e-01
6.627099663019180298e-01,6.078750044107437134e-01,6.656929254531860352e-01,5.939999818801879883e-01
6.578524857759475708e-01,6.114999949932098389e-01,6.655876040458679199e-01,5.989999771118164062e-01
6.622096896171569824e-01,6.106250137090682983e-01,6.645072102546691895e-01,5.960000157356262207e-01
6.592721045017242432e-01,6.141250133514404297e-01,6.624807119369506836e-01,6.069999933242797852e-01
6.530699431896209717e-01,6.281249970197677612e-01,6.630982160568237305e-01,6.100000143051147461e-01
6.531308591365814209e-01,6.221250146627426147e-01,6.620336174964904785e-01,6.054999828338623047e-01
6.559203267097473145e-01,6.192499995231628418e-01,6.692344546318054199e-01,6.000000238418579102e-01
6.497668772935867310e-01,6.250000000000000000e-01,6.612673997879028320e-01,6.060000061988830566e-01
6.477608233690261841e-01,6.295000016689300537e-01,6.586475372314453125e-01,6.165000200271606445e-01
6.511560678482055664e-01,6.266250014305114746e-01,6.634364724159240723e-01,6.075000166893005371e-01
6.527561247348785400e-01,6.257500052452087402e-01,6.603736281394958496e-01,6.100000143051147461e-01
6.485821008682250977e-01,6.267499923706054688e-01,6.558831930160522461e-01,6.134999990463256836e-01
6.494492590427398682e-01,6.303749978542327881e-01,6.561496853828430176e-01,6.125000119209289551e-01
6.482232511043548584e-01,6.293750107288360596e-01,6.628661155700683594e-01,6.069999933242797852e-01
6.439977288246154785e-01,6.368749886751174927e-01,6.575234532356262207e-01,6.165000200271606445e-01
6.398951411247253418e-01,6.362500041723251343e-01,6.546236276626586914e-01,6.200000047683715820e-01
6.428477764129638672e-01,6.364999860525131226e-01,6.571199893951416016e-01,6.150000095367431641e-01
6.417306512594223022e-01,6.354999989271163940e-01,6.517792940139770508e-01,6.240000128746032715e-01
6.380822658538818359e-01,6.389999985694885254e-01,6.529958248138427734e-01,6.209999918937683105e-01
6.384895890951156616e-01,6.395000070333480835e-01,6.516964435577392578e-01,6.230000257492065430e-01
6.344149261713027954e-01,6.492499858140945435e-01,6.502193212509155273e-01,6.205000281333923340e-01
6.349976509809494019e-01,6.485000103712081909e-01,6.513710618019104004e-01,6.315000057220458984e-01
6.320735216140747070e-01,6.502500027418136597e-01,6.504079699516296387e-01,6.274999976158142090e-01
6.335088163614273071e-01,6.446250230073928833e-01,6.531894803047180176e-01,6.184999942779541016e-01
6.315024346113204956e-01,6.513750106096267700e-01,6.485103368759155273e-01,6.255000233650207520e-01
6.322440654039382935e-01,6.508750021457672119e-01,6.554592847824096680e-01,6.230000257492065430e-01
6.343113780021667480e-01,6.490000039339065552e-01,6.483445763587951660e-01,6.179999709129333496e-01
6.327402442693710327e-01,6.525000035762786865e-01,6.496877074241638184e-01,6.190000176429748535e-01
6.284391283988952637e-01,6.537499874830245972e-01,6.486624479293823242e-01,6.315000057220458984e-01
6.252882182598114014e-01,6.617500036954879761e-01,6.499075889587402344e-01,6.305000185966491699e-01
6.291127800941467285e-01,6.524999886751174927e-01,6.508833169937133789e-01,6.259999871253967285e-01
6.251148283481597900e-01,6.591250002384185791e-01,6.473018527030944824e-01,6.269999742507934570e-01
6.234341859817504883e-01,6.642500013113021851e-01,6.498253345489501953e-01,6.269999742507934570e-01
