6.854560226202011108e-01,5.570000112056732178e-01,6.649456024169921875e-01,6.545000076293945312e-01
6.487868279218673706e-01,6.636250019073486328e-01,6.214698553085327148e-01,6.524999737739562988e-01
5.975280106067657471e-01,6.877499967813491821e-01,5.956601500511169434e-01,6.744999885559082031e-01
5.582547932863235474e-01,7.116249948740005493e-01,5.677728652954101562e-01,7.049999833106994629e-01
5.362375825643539429e-01,7.353749871253967285e-01,5.576037764549255371e-01,7.185000181198120117e-01
5.273154675960540771e-01,7.440000027418136597e-01,5.192745327949523926e-01,7.444999814033508301e-01
4.998742341995239258e-01,7.603749930858612061e-01,5.057114958763122559e-01,7.609999775886535645e-01
4.756898730993270874e-01,7.801250070333480835e-01,4.877695143222808838e-01,7.695000171661376953e-01
4.636497721076011658e-01,7.870000004768371582e-01,4.644398689270019531e-01,7.879999876022338867e-01
4.515868648886680603e-01,7.953749895095825195e-01,4.578957259654998779e-01,7.914999723434448242e-01
4.430792406201362610e-01,7.993749827146530151e-01,4.600134491920471191e-01,7.854999899864196777e-01
4.398533254861831665e-01,8.033749908208847046e-01,4.558209180831909180e-01,7.879999876022338867e-01
4.339987337589263916e-01,8.043750077486038208e-01,4.425841867923736572e-01,7.979999780654907227e-01
4.224414080381393433e-01,8.114999979734420776e-01,4.411899447441101074e-01,7.990000247955322266e-01
4.261636435985565186e-01,8.078750073909759521e-01,4.516139626502990723e-01,7.950000166893005371e-01
4.259692654013633728e-01,8.056249916553497314e-01,4.439604580402374268e-01,7.914999723434448242e-01
4.175659120082855225e-01,8.112499862909317017e-01,4.317838549613952637e-01,8.059999942779541016e-01
4.093497991561889648e-01,8.192500025033950806e-01,4.308967888355255127e-01,8.004999756813049316e-01
4.073385596275329590e-01,8.172499984502792358e-01,4.259682595729827881e-01,8.054999709129333496e-01
4.065198451280593872e-01,8.178749978542327881e-01,4.427733719348907471e-01,7.914999723434448242e-01
4.062466993927955627e-01,8.167499899864196777e-01,4.239955842494964600e-01,8.065000176429748535e-01
3.943603038787841797e-01,8.261250108480453491e-01,4.177954494953155518e-01,8.090000152587890625e-01
3.893462866544723511e-01,8.269999921321868896e-01,4.216469228267669678e-01,8.169999718666076660e-01
4.011722877621650696e-01,8.209999948740005493e-01,4.159878194332122803e-01,8.040000200271606445e-01
4.068542420864105225e-01,8.197499960660934448e-01,4.274775683879852295e-01,8.000000119209289551e-01
3.997125774621963501e-01,8.212500065565109253e-01,4.141708314418792725e-01,8.224999904632568359e-01
3.965348228812217712e-01,8.208750039339065552e-01,4.155466854572296143e-01,8.054999709129333496e-01
3.870322033762931824e-01,8.307500034570693970e-01,4.428492784500122070e-01,8.029999732971191406e-01
3.905646577477455139e-01,8.262500017881393433e-01,4.201143980026245117e-01,7.994999885559082031e-01
3.810235410928726196e-01,8.343749940395355225e-01,4.186252653598785400e-01,8.080000281333923340e-01
3.725924491882324219e-01,8.413749933242797852e-01,4.066405296325683594e-01,8.280000090599060059e-01
3.679324835538864136e-01,8.416249901056289673e-01,4.016027152538299561e-01,8.220000267028808594e-01
3.677685186266899109e-01,8.431250005960464478e-01,4.160186648368835449e-01,8.169999718666076660e-01
3.619477599859237671e-01,8.408749997615814209e-01,3.942584693431854248e-01,8.259999752044677734e-01
3.520622402429580688e-01,8.496249914169311523e-01,4.026002287864685059e-01,8.249999880790710449e-01
3.506216481328010559e-01,8.519999831914901733e-01,3.923928141593933105e-01,8.264999985694885254e-01
3.447271957993507385e-01,8.534999936819076538e-01,3.976820409297943115e-01,8.220000267028808594e-01
3.384490385651588440e-01,8.532500118017196655e-01,4.018669128417968750e-01,8.259999752044677734e-01
3.357896357774734497e-01,8.550000041723251343e-01,3.879251778125762939e-01,8.295000195503234863e-01
3.310584425926208496e-01,8.611250072717666626e-01,4.375459551811218262e-01,8.119999766349792480e-01
3.421635627746582031e-01,8.566249907016754150e-01,3.825262188911437988e-01,8.345000147819519043e-01
3.184857144951820374e-01,8.678749948740005493e-01,3.911746442317962646e-01,8.355000019073486328e-01
3.571275621652603149e-01,8.444999903440475464e-01,4.586275517940521240e-01,7.894999980926513672e-01
3.927275314927101135e-01,8.277499973773956299e-01,4.192681312561035156e-01,8.040000200271606445e-01
3.583967760205268860e-01,8.476249873638153076e-01,4.272843301296234131e-01,8.069999814033508301e-01
3.433239385485649109e-01,8.527500033378601074e-01,3.887803852558135986e-01,8.305000066757202148e-01
3.302892297506332397e-01,8.578749895095825195e-01,3.947372436523437500e-01,8.215000033378601074e-01
3.315947353839874268e-01,8.595000058412551880e-01,3.894832134246826172e-01,8.320000171661376953e-01
3.126438707113265991e-01,8.711249977350234985e-01,4.050119817256927490e-01,8.324999809265136719e-01
3.076857402920722961e-01,8.691250085830688477e-01,3.989135921001434326e-01,8.295000195503234863e-01
